ein;zip;tax_year;revenue_amt
*;*;*;*
246******;17********;2017;0     *****
*;*;*;*
246******;17********;;*****
246******;18********;;*****
*;*;*;*
246******;15********;2016;*****
246******;15********;2016;*****
246******;15********;2016;*****
246******;15********;2016;*****
246******;15********;2016;*****
*;*;*;*
246******;19********;2016;*****
246******;15********;2016;*****
*;*;*;*
246******;15********;2016;*****
246******;15********;2016;*****
246******;15********;2016;*****
246******;15********;2016;*****
*;*;*;*
*;*;*;*
246******;16********;;*****
*;*;*;*
*;*;*;*
246******;18********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
246******;18********;;*****
246******;18********;2017;0     *****
246******;18********;2017;0     *****
246******;18********;2017;*****
*;*;*;*
246******;18********;;*****
*;*;*;*
246******;18********;2016;0     *****
246******;18********;;*****
246******;18********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
246******;18********;2014;0     *****
246******;18********;;*****
246******;18********;2017;0     *****
246******;16********;2017;0     *****
246******;16********;2017;0     *****
246******;17********;2017;0     *****
*;*;*;*
*;*;*;*
246******;18********;2016;0     *****
246******;18********;;*****
246******;17********;2016;*****
246******;18********;2017;0     *****
246******;18********;2016;0     *****
246******;18********;;*****
*;*;*;*
*;*;*;*
246******;18********;2017;0     *****
*;*;*;*
246******;18********;2017;0     *****
246******;16********;;*****
246******;17********;2017;0     *****
246******;18********;2016;*****
*;*;*;*
246******;18********;2017;0     *****
*;*;*;*
246******;18********;2017;0     *****
246******;17********;2017;0     *****
*;*;*;*
246******;16********;2017;0     *****
*;*;*;*
*;*;*;*
246******;18********;2017;0     *****
246******;18********;2016;0     *****
246******;16********;2016;0     *****
246******;18********;2016;0     *****
*;*;*;*
*;*;*;*
246******;18********;;*****
*;*;*;*
*;*;*;*
246******;17********;;*****
246******;18********;;*****
*;*;*;*
246******;17********;2017;0     *****
*;*;*;*
246******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
246******;18********;;*****
246******;18********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
246******;17********;2017;0     *****
246******;18********;2017;0     *****
*;*;*;*
246******;17********;;*****
246******;18********;2017;0     *****
246******;17********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
246******;17********;2017;0     *****
246******;17********;2017;0     *****
246******;18********;2017;0     *****
246******;18********;2016;0     *****
*;*;*;*
246******;17********;2017;0     *****
*;*;*;*
246******;18********;2016;0     *****
*;*;*;*
246******;17********;;*****
246******;17********;;*****
246******;18********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
250******;15********;1999;*****
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2010;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
250******;16********;;*****
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
250******;16********;;*****
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2015;0     *****
*;*;*;*
250******;16********;2016;0     *****
250******;15********;2016;0     *****
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;16********;;*****
*;*;*;*
250******;16********;;*****
250******;16********;;*****
250******;15********;;*****
250******;16********;;*****
250******;16********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;16********;;*****
250******;16********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;16********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;16********;;*****
250******;15********;;*****
250******;15********;;*****
250******;15********;;*****
250******;16********;2016;0     *****
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
250******;15********;2016;0     *****
250******;15********;2016;0     *****
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2012;*****
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2010;*****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
250******;15********;2016;0     *****
250******;15********;2016;*****
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
250******;16********;2017;0     *****
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
250******;15********;2017;0     *****
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
250******;15********;2014;0     *****
*;*;*;*
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;16********;2016;*****
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2015;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;;*****
250******;15********;2016;0     *****
*;*;*;*
250******;16********;2017;0     *****
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;15********;2016;0     *****
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;2014;0     *****
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
250******;15********;2010;*****
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2007;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
250******;15********;1999;*****
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;;*****
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
250******;15********;2016;0     *****
*;*;*;*
250******;15********;2014;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2013;*****
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
250******;16********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;2016;*****
250******;16********;2016;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;15********;;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
250******;16********;2017;0     *****
250******;15********;2016;0     *****
*;*;*;*
250******;15********;2017;0     *****
*;*;*;*
*;*;*;*
250******;15********;;*****
250******;15********;2017;0     *****
